correlation,constant_P_c,correlationship
0.97339336397561,0.2,diversity-prevalence
0.921759599788037,0.2,diversity-prevalence
0.980324144995551,0.2,diversity-prevalence
0.969897880270599,0.2,diversity-prevalence
0.965222801089647,0.2,diversity-prevalence
0.906421311019864,0.2,diversity-prevalence
0.966559945816059,0.2,diversity-prevalence
0.928581383506005,0.2,diversity-prevalence
0.889574962699591,0.2,diversity-prevalence
0.964872926802974,0.2,diversity-prevalence
0.848082690700156,0.2,diversity-prevalence
0.951671857080979,0.2,diversity-prevalence
0.92951557181626,0.2,diversity-prevalence
0.856533191795173,0.2,diversity-prevalence
0.931049319935832,0.2,diversity-prevalence
0.955483568575287,0.2,diversity-prevalence
0.834958368068841,0.2,diversity-prevalence
0.823606553939261,0.2,diversity-prevalence
0.912305854826276,0.2,diversity-prevalence
0.852385289614168,0.2,diversity-prevalence
0.935944714535014,0.2,diversity-prevalence
0.965753956534426,0.2,diversity-prevalence
0.882555518358278,0.2,diversity-prevalence
0.89549728251452,0.2,diversity-prevalence
0.888897418154974,0.2,diversity-prevalence
0.931859912225042,0.2,diversity-prevalence
0.849369711089711,0.2,diversity-prevalence
0.946551860564631,0.2,diversity-prevalence
0.911650056525278,0.2,diversity-prevalence
0.831849322267169,0.2,diversity-prevalence
0.938448224439278,0.2,diversity-prevalence
0.845345275667617,0.2,diversity-prevalence
0.893254982421218,0.2,diversity-prevalence
0.924444804877076,0.2,diversity-prevalence
0.864869682151574,0.2,diversity-prevalence
0.924656931382064,0.2,diversity-prevalence
0.965571717607091,0.2,diversity-prevalence
0.948820506832826,0.2,diversity-prevalence
0.857945660345529,0.2,diversity-prevalence
0.9444369548105,0.2,diversity-prevalence
0.961036061142053,0.2,diversity-prevalence
0.977440921943549,0.2,diversity-prevalence
0.843569671377332,0.2,diversity-prevalence
0.963305868283943,0.2,diversity-prevalence
0.825573028108535,0.2,diversity-prevalence
0.921511302090047,0.2,diversity-prevalence
0.944866022944261,0.2,diversity-prevalence
0.895455280314839,0.2,diversity-prevalence
0.832748416906782,0.2,diversity-prevalence
0.974404987629373,0.2,diversity-prevalence
0.922378408893264,0.2,diversity-prevalence
0.924500027733626,0.2,diversity-prevalence
0.940666194078147,0.2,diversity-prevalence
0.941566782049463,0.2,diversity-prevalence
0.954311630956863,0.2,diversity-prevalence
0.967935102445081,0.2,diversity-prevalence
0.784055526257159,0.2,diversity-prevalence
0.903154878742228,0.2,diversity-prevalence
0.924882864602637,0.2,diversity-prevalence
0.922028945749653,0.2,diversity-prevalence
0.908717303941365,0.2,diversity-prevalence
0.96163845849561,0.2,diversity-prevalence
0.920073916380109,0.2,diversity-prevalence
0.938396476566573,0.2,diversity-prevalence
0.970674694912641,0.2,diversity-prevalence
0.86040931886367,0.2,diversity-prevalence
0.912881416165693,0.2,diversity-prevalence
0.851014943860775,0.2,diversity-prevalence
0.960892102722065,0.2,diversity-prevalence
0.957822108151432,0.2,diversity-prevalence
0.857087706318329,0.2,diversity-prevalence
0.904449255536405,0.2,diversity-prevalence
0.979932098994838,0.2,diversity-prevalence
0.970592405658937,0.2,diversity-prevalence
0.970391269077516,0.2,diversity-prevalence
0.877844597979662,0.2,diversity-prevalence
0.919231589895314,0.2,diversity-prevalence
0.948805680429474,0.2,diversity-prevalence
0.911338741377985,0.2,diversity-prevalence
0.814911001364419,0.2,diversity-prevalence
0.861952710774653,0.2,diversity-prevalence
0.945926964264017,0.2,diversity-prevalence
0.909781682113987,0.2,diversity-prevalence
0.901369431982268,0.2,diversity-prevalence
0.930848884952551,0.2,diversity-prevalence
0.935541949292903,0.2,diversity-prevalence
0.930164896645586,0.2,diversity-prevalence
0.891338212396757,0.2,diversity-prevalence
0.899587357065281,0.2,diversity-prevalence
0.904371565065395,0.2,diversity-prevalence
0.981400963596503,0.2,diversity-prevalence
0.966960965233793,0.2,diversity-prevalence
0.898368435699739,0.2,diversity-prevalence
0.917106230853455,0.2,diversity-prevalence
0.893819378649798,0.2,diversity-prevalence
0.933593756300391,0.2,diversity-prevalence
0.902898190463614,0.2,diversity-prevalence
0.882719620768789,0.2,diversity-prevalence
0.960375099815781,0.2,diversity-prevalence
0.940960263400056,0.2,diversity-prevalence
0.885302690201631,0.2,diversity-prevalence
0.952490937082907,0.2,diversity-prevalence
0.872554515180222,0.2,diversity-prevalence
0.912053971235769,0.2,diversity-prevalence
0.911576754828589,0.2,diversity-prevalence
0.925150079941062,0.2,diversity-prevalence
0.90095179431867,0.2,diversity-prevalence
0.978164420956869,0.2,diversity-prevalence
0.906830100552616,0.2,diversity-prevalence
0.914005532204397,0.2,diversity-prevalence
0.85941772787614,0.2,diversity-prevalence
0.904273505724008,0.2,diversity-prevalence
0.90689371496745,0.2,diversity-prevalence
0.827647573993505,0.2,diversity-prevalence
0.916277767962524,0.2,diversity-prevalence
0.952900082806448,0.2,diversity-prevalence
0.940781574801918,0.2,diversity-prevalence
0.927782782978363,0.2,diversity-prevalence
0.819027987059073,0.2,diversity-prevalence
0.950169962634059,0.2,diversity-prevalence
0.956116639333787,0.2,diversity-prevalence
0.898018951099025,0.2,diversity-prevalence
0.945158313134491,0.2,diversity-prevalence
0.809414835336876,0.2,diversity-prevalence
0.896046063734031,0.2,diversity-prevalence
0.945999840693779,0.2,diversity-prevalence
0.87375849534174,0.2,diversity-prevalence
0.847636182120626,0.2,diversity-prevalence
0.94661047740527,0.2,diversity-prevalence
0.955034273672387,0.2,diversity-prevalence
0.941627972377185,0.2,diversity-prevalence
0.950900463414813,0.2,diversity-prevalence
0.94471693978799,0.2,diversity-prevalence
0.801771525591437,0.2,diversity-prevalence
0.894138742456986,0.2,diversity-prevalence
0.929158356613864,0.2,diversity-prevalence
0.874596661446227,0.2,diversity-prevalence
0.900389995073664,0.2,diversity-prevalence
0.970877200149699,0.2,diversity-prevalence
0.958188252788261,0.2,diversity-prevalence
0.832704395371647,0.2,diversity-prevalence
0.916912344185711,0.2,diversity-prevalence
0.924342833552035,0.2,diversity-prevalence
0.901116036686328,0.2,diversity-prevalence
0.956513265265319,0.2,diversity-prevalence
0.902995698194382,0.2,diversity-prevalence
0.972476800903251,0.2,diversity-prevalence
0.91283449658631,0.2,diversity-prevalence
0.89617950338194,0.2,diversity-prevalence
0.886462225154909,0.2,diversity-prevalence
0.944649106632024,0.2,diversity-prevalence
0.849592668263509,0.2,diversity-prevalence
0.844603004531706,0.2,diversity-prevalence
0.889650390699992,0.2,diversity-prevalence
0.942290593024071,0.2,diversity-prevalence
0.906736956892339,0.2,diversity-prevalence
0.938726525403627,0.2,diversity-prevalence
0.93037047868589,0.2,diversity-prevalence
0.931591485182362,0.2,diversity-prevalence
0.90625686363985,0.2,diversity-prevalence
0.925787530774009,0.2,diversity-prevalence
0.980281069031268,0.2,diversity-prevalence
0.893788130404483,0.2,diversity-prevalence
0.928905587064885,0.2,diversity-prevalence
0.882639279101391,0.2,diversity-prevalence
0.915303380147468,0.2,diversity-prevalence
0.928629944077816,0.2,diversity-prevalence
0.941243524049265,0.2,diversity-prevalence
0.863236178144005,0.2,diversity-prevalence
0.946590709752157,0.2,diversity-prevalence
0.939501273280442,0.2,diversity-prevalence
0.959684515439168,0.2,diversity-prevalence
0.850239145124708,0.2,diversity-prevalence
0.847743447753293,0.2,diversity-prevalence
0.975799861470242,0.2,diversity-prevalence
0.844863109324137,0.2,diversity-prevalence
0.956312120756808,0.2,diversity-prevalence
0.975339570230098,0.2,diversity-prevalence
0.95167347037057,0.2,diversity-prevalence
0.935973964288212,0.2,diversity-prevalence
0.957988605893093,0.2,diversity-prevalence
0.794100396248868,0.2,diversity-prevalence
0.975723040502801,0.2,diversity-prevalence
0.966013312262301,0.2,diversity-prevalence
0.848931150787374,0.2,diversity-prevalence
0.922880289909708,0.2,diversity-prevalence
0.898184386226901,0.2,diversity-prevalence
0.823023028600216,0.2,diversity-prevalence
0.80546214540435,0.2,diversity-prevalence
0.859630660219453,0.2,diversity-prevalence
0.883373502006959,0.2,diversity-prevalence
0.847662012581218,0.2,diversity-prevalence
0.903497650278754,0.2,diversity-prevalence
0.922660205349201,0.2,diversity-prevalence
0.928805939769395,0.2,diversity-prevalence
0.963497986059952,0.2,diversity-prevalence
0.914191254494003,0.2,diversity-prevalence
0.913533339779988,0.2,diversity-prevalence
0.939618634621845,0.2,diversity-prevalence
0.883683357301469,0.2,diversity-prevalence
0.949336120130884,0.2,diversity-prevalence
0.954663707870494,0.2,diversity-prevalence
0.916299861559136,0.2,diversity-prevalence
0.928583628462668,0.2,diversity-prevalence
0.967727866957671,0.2,diversity-prevalence
0.919346312245605,0.2,diversity-prevalence
0.938921983911542,0.2,diversity-prevalence
0.932389203944254,0.2,diversity-prevalence
0.908335872114447,0.2,diversity-prevalence
0.965728054516899,0.2,diversity-prevalence
0.835088261895613,0.2,diversity-prevalence
0.923713603791865,0.2,diversity-prevalence
0.994350085577468,0.2,diversity-prevalence
0.954599286928245,0.2,diversity-prevalence
0.942614866890991,0.2,diversity-prevalence
0.92411519014844,0.2,diversity-prevalence
0.920908957289355,0.2,diversity-prevalence
0.974848426465502,0.2,diversity-prevalence
0.915594660204449,0.2,diversity-prevalence
0.918782664558422,0.2,diversity-prevalence
0.96440260897741,0.2,diversity-prevalence
0.942912990378484,0.2,diversity-prevalence
0.928958821933486,0.2,diversity-prevalence
0.991022393456369,0.2,diversity-prevalence
0.931309536858357,0.2,diversity-prevalence
0.974169032396122,0.2,diversity-prevalence
0.880349463268911,0.2,diversity-prevalence
0.885547437467741,0.2,diversity-prevalence
0.806112606764705,0.2,diversity-prevalence
0.832428109054036,0.2,diversity-prevalence
0.992717343058824,0.2,diversity-prevalence
0.912739221260389,0.2,diversity-prevalence
0.8955094353377,0.2,diversity-prevalence
0.910428468547544,0.2,diversity-prevalence
0.962374356450321,0.2,diversity-prevalence
0.90345390716009,0.2,diversity-prevalence
0.840601740789543,0.2,diversity-prevalence
0.889026421551577,0.2,diversity-prevalence
0.853166239470392,0.2,diversity-prevalence
0.904034594075653,0.2,diversity-prevalence
0.978220531639864,0.2,diversity-prevalence
0.954882677305452,0.2,diversity-prevalence
0.902317853326914,0.2,diversity-prevalence
0.785291636009276,0.2,diversity-prevalence
0.896520356514199,0.2,diversity-prevalence
0.95818825891836,0.2,diversity-prevalence
0.970900295167022,0.2,diversity-prevalence
0.893663770911993,0.2,diversity-prevalence
0.908723989966649,0.2,diversity-prevalence
0.957492939395454,0.2,diversity-prevalence
0.948808874880791,0.2,diversity-prevalence
0.885849287404601,0.2,diversity-prevalence
0.9247427115111,0.2,diversity-prevalence
0.975993971215352,0.2,diversity-prevalence
0.932571654405912,0.2,diversity-prevalence
0.834343109253366,0.2,diversity-prevalence
0.884156389506621,0.2,diversity-prevalence
0.916013030278682,0.2,diversity-prevalence
0.904999661383609,0.2,diversity-prevalence
0.90046286735486,0.2,diversity-prevalence
0.95448248791501,0.2,diversity-prevalence
0.969834087170142,0.2,diversity-prevalence
0.873873151295539,0.2,diversity-prevalence
0.885408052494842,0.2,diversity-prevalence
0.825618671912037,0.2,diversity-prevalence
0.915453377376988,0.2,diversity-prevalence
0.901509459758278,0.2,diversity-prevalence
0.910493650086588,0.2,diversity-prevalence
0.899366827513798,0.2,diversity-prevalence
0.935106264947753,0.2,diversity-prevalence
0.949409680137349,0.2,diversity-prevalence
0.977620080113742,0.2,diversity-prevalence
0.936554296554753,0.2,diversity-prevalence
0.875180904581168,0.2,diversity-prevalence
0.926166170923977,0.2,diversity-prevalence
0.876777777559786,0.2,diversity-prevalence
0.909343425941328,0.2,diversity-prevalence
0.905101469122304,0.2,diversity-prevalence
0.886613074050383,0.2,diversity-prevalence
0.939975608821155,0.2,diversity-prevalence
0.921042117720811,0.2,diversity-prevalence
0.798191220444052,0.2,diversity-prevalence
0.952081895377455,0.2,diversity-prevalence
0.931809735077752,0.2,diversity-prevalence
0.908365932599688,0.2,diversity-prevalence
0.946631466102025,0.2,diversity-prevalence
0.886024121700879,0.2,diversity-prevalence
0.955636680318049,0.2,diversity-prevalence
0.890863046311859,0.2,diversity-prevalence
0.762735620845091,0.2,diversity-prevalence
0.941608668672343,0.2,diversity-prevalence
0.95105473860975,0.2,diversity-prevalence
0.912188180617193,0.2,diversity-prevalence
0.961055419239223,0.2,diversity-prevalence
0.946702158757575,0.2,diversity-prevalence
0.887594788284016,0.2,diversity-prevalence
0.941510075934513,0.2,diversity-prevalence
0.825684382730742,0.2,diversity-prevalence
0.931473749885414,0.2,diversity-prevalence
0.894172576821589,0.2,diversity-prevalence
0.902417253797821,0.2,diversity-prevalence
0.959585653180442,0.2,diversity-prevalence
0.935452177188387,0.2,diversity-prevalence
0.912168434408617,0.2,diversity-prevalence
0.947566382014371,0.2,diversity-prevalence
0.959269326944664,0.2,diversity-prevalence
0.95662405666802,0.2,diversity-prevalence
0.956029884514257,0.2,diversity-prevalence
0.877357622796224,0.2,diversity-prevalence
0.92844714445818,0.2,diversity-prevalence
0.940698646112568,0.2,diversity-prevalence
0.967031887096068,0.2,diversity-prevalence
0.780627948212582,0.2,diversity-prevalence
0.96886763944088,0.2,diversity-prevalence
0.863706167230447,0.2,diversity-prevalence
0.875365054056988,0.2,diversity-prevalence
0.974705903882203,0.2,diversity-prevalence
0.922398598458897,0.2,diversity-prevalence
0.915382069531721,0.2,diversity-prevalence
0.754848210444959,0.2,diversity-prevalence
0.94358926695643,0.2,diversity-prevalence
0.956150551762402,0.2,diversity-prevalence
0.927257464623763,0.2,diversity-prevalence
0.886348908135965,0.2,diversity-prevalence
0.941724642158946,0.2,diversity-prevalence
0.974976683279619,0.2,diversity-prevalence
0.945895421228909,0.2,diversity-prevalence
0.866794884656675,0.2,diversity-prevalence
0.860754534439014,0.2,diversity-prevalence
0.801658231705465,0.2,diversity-prevalence
0.932513234112848,0.2,diversity-prevalence
0.92796718884138,0.2,diversity-prevalence
0.920099528146756,0.2,diversity-prevalence
0.945019990346383,0.2,diversity-prevalence
0.864164619536994,0.2,diversity-prevalence
0.905938064671982,0.2,diversity-prevalence
0.960222729548895,0.2,diversity-prevalence
0.944879132008645,0.2,diversity-prevalence
0.940473973120088,0.2,diversity-prevalence
0.965470382072014,0.2,diversity-prevalence
0.991955018057776,0.2,diversity-prevalence
0.892351789249231,0.2,diversity-prevalence
0.965097259640696,0.2,diversity-prevalence
0.981904638492619,0.2,diversity-prevalence
0.974765760396933,0.2,diversity-prevalence
0.897154417988933,0.2,diversity-prevalence
0.887353186818742,0.2,diversity-prevalence
0.905538804262749,0.2,diversity-prevalence
0.896185303181332,0.2,diversity-prevalence
0.906570188110804,0.2,diversity-prevalence
0.814147285810376,0.2,diversity-prevalence
0.944342192132151,0.2,diversity-prevalence
0.93980396095462,0.2,diversity-prevalence
0.946807045994898,0.2,diversity-prevalence
0.956775274493417,0.2,diversity-prevalence
0.912329989283564,0.2,diversity-prevalence
0.906265533369573,0.2,diversity-prevalence
0.936548191769704,0.2,diversity-prevalence
0.832744064431752,0.2,diversity-prevalence
0.920122961414602,0.2,diversity-prevalence
0.849865566506185,0.2,diversity-prevalence
0.886872879646177,0.2,diversity-prevalence
0.862667888945406,0.2,diversity-prevalence
0.944717245209894,0.2,diversity-prevalence
0.885816141358582,0.2,diversity-prevalence
0.89072699816695,0.2,diversity-prevalence
0.951190619948471,0.2,diversity-prevalence
0.92652080435461,0.2,diversity-prevalence
0.899915104409129,0.2,diversity-prevalence
0.97336611336014,0.2,diversity-prevalence
0.929188184368928,0.2,diversity-prevalence
0.937507139579642,0.2,diversity-prevalence
0.839128531118066,0.2,diversity-prevalence
0.861903533661461,0.2,diversity-prevalence
0.925658731985874,0.2,diversity-prevalence
0.878023013214529,0.2,diversity-prevalence
0.971114297507724,0.2,diversity-prevalence
0.955528813807157,0.2,diversity-prevalence
0.956711309996176,0.2,diversity-prevalence
0.867920402432095,0.2,diversity-prevalence
0.930563079554382,0.2,diversity-prevalence
0.906771474288203,0.2,diversity-prevalence
0.849908667692412,0.2,diversity-prevalence
0.937097579179692,0.2,diversity-prevalence
0.886946733248931,0.2,diversity-prevalence
0.914594809817574,0.2,diversity-prevalence
0.96207583949012,0.2,diversity-prevalence
0.906750744121793,0.2,diversity-prevalence
0.975149033360501,0.2,diversity-prevalence
0.878605695580712,0.2,diversity-prevalence
0.965735521625739,0.2,diversity-prevalence
0.934408602726337,0.2,diversity-prevalence
0.920942483995023,0.2,diversity-prevalence
0.941597855864194,0.2,diversity-prevalence
0.932326794464437,0.2,diversity-prevalence
0.924382850946548,0.2,diversity-prevalence
0.939506352932731,0.2,diversity-prevalence
0.988499301849911,0.2,diversity-prevalence
0.922644936488596,0.2,diversity-prevalence
0.940358614123436,0.2,diversity-prevalence
0.874172598693754,0.2,diversity-prevalence
0.786318939816909,0.2,diversity-prevalence
0.916033666083575,0.2,diversity-prevalence
0.938527783545858,0.2,diversity-prevalence
0.959945646049107,0.2,diversity-prevalence
0.955745313987308,0.2,diversity-prevalence
0.959954718044614,0.2,diversity-prevalence
0.957113686875412,0.2,diversity-prevalence
0.920302246131312,0.2,diversity-prevalence
0.875126635970512,0.2,diversity-prevalence
0.985774970266619,0.2,diversity-prevalence
0.882169379907113,0.2,diversity-prevalence
0.863502595969686,0.2,diversity-prevalence
0.906567214798026,0.2,diversity-prevalence
0.952476084876424,0.2,diversity-prevalence
0.850218508319571,0.2,diversity-prevalence
0.917392547728994,0.2,diversity-prevalence
0.908323280910545,0.2,diversity-prevalence
0.948017431528716,0.2,diversity-prevalence
0.950699967648652,0.2,diversity-prevalence
0.970465448340505,0.2,diversity-prevalence
0.912730300544716,0.2,diversity-prevalence
0.925953324641255,0.2,diversity-prevalence
0.884505719078351,0.2,diversity-prevalence
0.904465258759577,0.2,diversity-prevalence
0.976018181678016,0.2,diversity-prevalence
0.829351413009716,0.2,diversity-prevalence
0.932260032865229,0.2,diversity-prevalence
0.967210996366517,0.2,diversity-prevalence
0.928012281631108,0.2,diversity-prevalence
0.975475203064764,0.2,diversity-prevalence
0.870593804939395,0.2,diversity-prevalence
0.918488818930681,0.2,diversity-prevalence
0.870452199799707,0.2,diversity-prevalence
0.97937737927387,0.2,diversity-prevalence
0.925328721223625,0.2,diversity-prevalence
0.940821181159989,0.2,diversity-prevalence
0.909209829603533,0.2,diversity-prevalence
0.928068637838253,0.2,diversity-prevalence
0.926551397359844,0.2,diversity-prevalence
0.91214885055016,0.2,diversity-prevalence
0.884277930491397,0.2,diversity-prevalence
0.900736440601813,0.2,diversity-prevalence
0.966250701800214,0.2,diversity-prevalence
0.905579522603759,0.2,diversity-prevalence
0.94158488137186,0.2,diversity-prevalence
0.97636264756816,0.2,diversity-prevalence
0.921993746235961,0.2,diversity-prevalence
0.965576249455031,0.2,diversity-prevalence
0.908139933939694,0.2,diversity-prevalence
0.991493153260767,0.2,diversity-prevalence
0.825340784760604,0.2,diversity-prevalence
0.922871108512654,0.2,diversity-prevalence
0.951328153316156,0.2,diversity-prevalence
0.784147236767273,0.2,diversity-prevalence
0.855381769226471,0.2,diversity-prevalence
0.901242206631219,0.2,diversity-prevalence
0.962950222625577,0.2,diversity-prevalence
0.936514293142915,0.2,diversity-prevalence
0.921792913320343,0.2,diversity-prevalence
0.905365741402214,0.2,diversity-prevalence
0.919865485407658,0.2,diversity-prevalence
0.876663549852628,0.2,diversity-prevalence
0.887674289263042,0.2,diversity-prevalence
0.920484928690331,0.2,diversity-prevalence
0.854903647273657,0.2,diversity-prevalence
0.930670515406776,0.2,diversity-prevalence
0.949813286540592,0.2,diversity-prevalence
0.963302109644942,0.2,diversity-prevalence
0.961929962142068,0.2,diversity-prevalence
0.941889333054515,0.2,diversity-prevalence
0.941752117613994,0.2,diversity-prevalence
0.977653016384435,0.2,diversity-prevalence
0.92431301321682,0.2,diversity-prevalence
0.899709021347553,0.2,diversity-prevalence
0.885631888338404,0.2,diversity-prevalence
0.895106488058477,0.2,diversity-prevalence
0.921154112540476,0.2,diversity-prevalence
0.976843111146072,0.2,diversity-prevalence
0.946757147890104,0.2,diversity-prevalence
0.90350607553972,0.2,diversity-prevalence
0.937145415801537,0.2,diversity-prevalence
0.946307711762123,0.2,diversity-prevalence
0.962706367037192,0.2,diversity-prevalence
0.870711371735619,0.2,diversity-prevalence
0.856878971768942,0.2,diversity-prevalence
0.882889536335378,0.2,diversity-prevalence
0.93225040993222,0.2,diversity-prevalence
0.972319765511413,0.2,diversity-prevalence
0.872854231739604,0.2,diversity-prevalence
0.882661945547677,0.2,diversity-prevalence
0.862662525664733,0.2,diversity-prevalence
0.950508551245191,0.2,diversity-prevalence
0.941337683926365,0.2,diversity-prevalence
0.911469261550553,0.2,diversity-prevalence
0.932830259506147,0.2,diversity-prevalence
0.881609460150023,0.2,diversity-prevalence
0.973489071966938,0.2,diversity-prevalence
0.912516889772199,0.2,diversity-prevalence
0.968213458993531,0.2,diversity-prevalence
0.909090845719849,0.2,diversity-prevalence
0.908563146342432,0.2,diversity-prevalence
0.918238497883415,0.2,diversity-prevalence
0.934323701799804,0.2,diversity-prevalence
0.945852168061182,0.2,diversity-prevalence
0.959234170963808,0.2,diversity-prevalence
0.934981970060586,0.2,diversity-prevalence
0.961563043786679,0.2,diversity-prevalence
0.956753785144356,0.2,diversity-prevalence
0.894371393859088,0.2,diversity-prevalence
0.929352038218139,0.2,diversity-prevalence
0.962392253049825,0.2,diversity-prevalence
0.875963325235836,0.2,diversity-prevalence
0.965591385403555,0.2,diversity-prevalence
0.935206948300722,0.2,diversity-prevalence
0.988226683573244,0.2,diversity-prevalence
0.918226628051033,0.2,diversity-prevalence
0.848148354674991,0.2,diversity-prevalence
0.9366380439977,0.2,diversity-prevalence
0.941154708589175,0.2,diversity-prevalence
0.89438857172151,0.2,diversity-prevalence
0.908972760163721,0.2,diversity-prevalence
0.947127626596721,0.2,diversity-prevalence
0.977747690028131,0.2,diversity-prevalence
0.977587594601469,0.2,diversity-prevalence
0.898120445094669,0.2,diversity-prevalence
0.954553971830456,0.2,diversity-prevalence
0.883924912180051,0.2,diversity-prevalence
0.936935004134201,0.2,diversity-prevalence
0.903957625782178,0.2,diversity-prevalence
0.941154973792169,0.2,diversity-prevalence
0.892251076702825,0.2,diversity-prevalence
0.937596902214436,0.2,diversity-prevalence
0.977108422385834,0.2,diversity-prevalence
0.905928143541163,0.2,diversity-prevalence
0.906251496397157,0.2,diversity-prevalence
0.972755293556477,0.2,diversity-prevalence
0.9322908285438,0.2,diversity-prevalence
0.957135255609782,0.2,diversity-prevalence
0.822883480687395,0.2,diversity-prevalence
0.953139839591363,0.2,diversity-prevalence
0.951913309489148,0.2,diversity-prevalence
0.982130032521765,0.2,diversity-prevalence
0.948110088109979,0.2,diversity-prevalence
0.950690189215202,0.2,diversity-prevalence
0.966654332949794,0.2,diversity-prevalence
0.960831689139818,0.2,diversity-prevalence
0.893282343432577,0.2,diversity-prevalence
0.962217019880033,0.2,diversity-prevalence
0.842504918923904,0.2,diversity-prevalence
0.779614393061384,0.2,diversity-prevalence
0.958609700222921,0.2,diversity-prevalence
0.939875933221315,0.2,diversity-prevalence
0.917448620656616,0.2,diversity-prevalence
0.905917319356824,0.2,diversity-prevalence
0.855796725818687,0.2,diversity-prevalence
0.91446662649017,0.2,diversity-prevalence
0.888892635899688,0.2,diversity-prevalence
0.955938718410039,0.2,diversity-prevalence
0.919158980504203,0.2,diversity-prevalence
0.898212847388098,0.2,diversity-prevalence
0.815443349465557,0.2,diversity-prevalence
0.889834889500134,0.2,diversity-prevalence
0.906986884166215,0.2,diversity-prevalence
0.888565743774825,0.2,diversity-prevalence
0.930758335752282,0.2,diversity-prevalence
0.94797445947075,0.2,diversity-prevalence
0.902979995882349,0.2,diversity-prevalence
0.899101039354977,0.2,diversity-prevalence
0.952036090193089,0.2,diversity-prevalence
0.820193797624906,0.2,diversity-prevalence
0.866281425471518,0.2,diversity-prevalence
0.983021899801932,0.2,diversity-prevalence
0.907167301700944,0.2,diversity-prevalence
0.962522782394894,0.2,diversity-prevalence
0.91064587439721,0.2,diversity-prevalence
0.985663393167992,0.2,diversity-prevalence
0.940631484021519,0.2,diversity-prevalence
0.872785587149468,0.2,diversity-prevalence
0.964487046700148,0.2,diversity-prevalence
0.92211667668929,0.2,diversity-prevalence
0.937331552906851,0.2,diversity-prevalence
0.856892750942675,0.2,diversity-prevalence
0.928832211300718,0.2,diversity-prevalence
0.957838707721245,0.2,diversity-prevalence
0.927004340497017,0.2,diversity-prevalence
0.887492912534173,0.2,diversity-prevalence
0.839773553846068,0.2,diversity-prevalence
0.863827449792988,0.2,diversity-prevalence
0.934207501559061,0.2,diversity-prevalence
0.922409945240898,0.2,diversity-prevalence
0.924122957738423,0.2,diversity-prevalence
0.878667121875064,0.2,diversity-prevalence
0.933079513475028,0.2,diversity-prevalence
0.863387528426384,0.2,diversity-prevalence
0.854834698217055,0.2,diversity-prevalence
0.864053139438436,0.2,diversity-prevalence
0.982088896979125,0.2,diversity-prevalence
0.932934762403691,0.2,diversity-prevalence
0.845147897330234,0.2,diversity-prevalence
0.828590894011082,0.2,diversity-prevalence
0.956047508385144,0.2,diversity-prevalence
0.914875092689346,0.2,diversity-prevalence
0.836225052564521,0.2,diversity-prevalence
0.94256715386114,0.2,diversity-prevalence
0.895034722313982,0.2,diversity-prevalence
0.855017986854213,0.2,diversity-prevalence
0.928485577755017,0.2,diversity-prevalence
0.934059159015834,0.2,diversity-prevalence
0.91463719407914,0.2,diversity-prevalence
0.962895097497663,0.2,diversity-prevalence
0.933976358248506,0.2,diversity-prevalence
0.908071711489337,0.2,diversity-prevalence
0.853525723560796,0.2,diversity-prevalence
0.844216123867091,0.2,diversity-prevalence
0.946902437891976,0.2,diversity-prevalence
0.975288155466085,0.2,diversity-prevalence
0.974208507623946,0.2,diversity-prevalence
0.964241002414031,0.2,diversity-prevalence
0.869690841015061,0.2,diversity-prevalence
0.968767370823349,0.2,diversity-prevalence
0.900204720723039,0.2,diversity-prevalence
0.829315801264891,0.2,diversity-prevalence
0.909590241435396,0.2,diversity-prevalence
0.967239600410241,0.2,diversity-prevalence
0.978620495049116,0.2,diversity-prevalence
0.962472653928286,0.2,diversity-prevalence
0.969801472627103,0.2,diversity-prevalence
0.926839538725119,0.2,diversity-prevalence
0.987346124033247,0.2,diversity-prevalence
0.898125108966842,0.2,diversity-prevalence
0.976944242901284,0.2,diversity-prevalence
0.891187873300535,0.2,diversity-prevalence
0.986092796266535,0.2,diversity-prevalence
0.946047172705326,0.2,diversity-prevalence
0.885957025504799,0.2,diversity-prevalence
0.836711380727637,0.2,diversity-prevalence
0.975990004596054,0.2,diversity-prevalence
0.933149288382032,0.2,diversity-prevalence
0.824066647717366,0.2,diversity-prevalence
0.95744683219901,0.2,diversity-prevalence
0.995613526004621,0.2,diversity-prevalence
0.97240012545774,0.2,diversity-prevalence
0.925835635262821,0.2,diversity-prevalence
0.932313978854257,0.2,diversity-prevalence
0.945234263007802,0.2,diversity-prevalence
0.920436482914417,0.2,diversity-prevalence
0.884064077705851,0.2,diversity-prevalence
0.891136204180159,0.2,diversity-prevalence
0.952778679793598,0.2,diversity-prevalence
0.932776152717122,0.2,diversity-prevalence
0.968075231700545,0.2,diversity-prevalence
0.834933458557117,0.2,diversity-prevalence
0.935067965258878,0.2,diversity-prevalence
0.937181477453892,0.2,diversity-prevalence
0.98574285447004,0.2,diversity-prevalence
0.982962304062922,0.2,diversity-prevalence
0.945334313363216,0.2,diversity-prevalence
0.94498195457423,0.2,diversity-prevalence
0.908045990938753,0.2,diversity-prevalence
0.9279785617937,0.2,diversity-prevalence
0.935988466744008,0.2,diversity-prevalence
0.968275379265564,0.2,diversity-prevalence
0.967921807670534,0.2,diversity-prevalence
0.920372119181474,0.2,diversity-prevalence
