correlation,constant_P_m,correlationship
-0.68849873445954,0.2,diversity-prevalence
-0.913486652748714,0.2,diversity-prevalence
-0.63451509096614,0.2,diversity-prevalence
-0.692936939412846,0.2,diversity-prevalence
-0.287755977046177,0.2,diversity-prevalence
-0.796625033414561,0.2,diversity-prevalence
-0.84654226000515,0.2,diversity-prevalence
-0.725244821663273,0.2,diversity-prevalence
-0.896138083890804,0.2,diversity-prevalence
-0.949636644046249,0.2,diversity-prevalence
-0.869362409191817,0.2,diversity-prevalence
-0.764255599914547,0.2,diversity-prevalence
-0.898616233095857,0.2,diversity-prevalence
-0.928145100601417,0.2,diversity-prevalence
-0.65648720621371,0.2,diversity-prevalence
-0.744625861499315,0.2,diversity-prevalence
-0.78678296381433,0.2,diversity-prevalence
-0.465431232114083,0.2,diversity-prevalence
-0.915509355108614,0.2,diversity-prevalence
-0.820808608819165,0.2,diversity-prevalence
-0.724268316083628,0.2,diversity-prevalence
-0.941601520795429,0.2,diversity-prevalence
-0.816927595465239,0.2,diversity-prevalence
-0.772948565558345,0.2,diversity-prevalence
-0.39716162354821,0.2,diversity-prevalence
-0.713447939885688,0.2,diversity-prevalence
-0.823900218554922,0.2,diversity-prevalence
-0.436224745302059,0.2,diversity-prevalence
-0.364787251923781,0.2,diversity-prevalence
-0.368270261088643,0.2,diversity-prevalence
-0.92998508119907,0.2,diversity-prevalence
-0.869419170887566,0.2,diversity-prevalence
-0.805625165720827,0.2,diversity-prevalence
-0.727453726128886,0.2,diversity-prevalence
-0.896992888695182,0.2,diversity-prevalence
-0.700505746589071,0.2,diversity-prevalence
-0.670438503483525,0.2,diversity-prevalence
-0.802602516895249,0.2,diversity-prevalence
-0.660149161020393,0.2,diversity-prevalence
-0.62509703554314,0.2,diversity-prevalence
-0.70984597802698,0.2,diversity-prevalence
-0.730387094542106,0.2,diversity-prevalence
-0.670679191751806,0.2,diversity-prevalence
-0.549276869474176,0.2,diversity-prevalence
-0.866464310858294,0.2,diversity-prevalence
-0.414623276736267,0.2,diversity-prevalence
-0.871055755371669,0.2,diversity-prevalence
-0.938724095754124,0.2,diversity-prevalence
-0.765414145648774,0.2,diversity-prevalence
-0.715931527695544,0.2,diversity-prevalence
-0.908951332641844,0.2,diversity-prevalence
-0.821008820981358,0.2,diversity-prevalence
-0.850968401499884,0.2,diversity-prevalence
-0.773611129842909,0.2,diversity-prevalence
-0.667212696285467,0.2,diversity-prevalence
-0.735868455618696,0.2,diversity-prevalence
-0.700831080185312,0.2,diversity-prevalence
-0.331112114053191,0.2,diversity-prevalence
-0.811939510481254,0.2,diversity-prevalence
-0.727481247186139,0.2,diversity-prevalence
-0.85938551355005,0.2,diversity-prevalence
-0.701328598662635,0.2,diversity-prevalence
-0.36707793544727,0.2,diversity-prevalence
-0.622643170147223,0.2,diversity-prevalence
-0.880254654303131,0.2,diversity-prevalence
-0.865407089346102,0.2,diversity-prevalence
-0.746883759666229,0.2,diversity-prevalence
-0.813626238686888,0.2,diversity-prevalence
-0.618105603890969,0.2,diversity-prevalence
-0.830401553535939,0.2,diversity-prevalence
-0.698016713392599,0.2,diversity-prevalence
-0.738793934186037,0.2,diversity-prevalence
-0.856805505950941,0.2,diversity-prevalence
-0.639868426988542,0.2,diversity-prevalence
-0.808133386844039,0.2,diversity-prevalence
-0.781785511341927,0.2,diversity-prevalence
-0.744481690783582,0.2,diversity-prevalence
-0.817806846850859,0.2,diversity-prevalence
-0.853564623437132,0.2,diversity-prevalence
-0.759724811059503,0.2,diversity-prevalence
-0.850134018276858,0.2,diversity-prevalence
-0.597015182237763,0.2,diversity-prevalence
-0.45418987502443,0.2,diversity-prevalence
-0.785165444513444,0.2,diversity-prevalence
-0.663522431249766,0.2,diversity-prevalence
-0.744429736917324,0.2,diversity-prevalence
-0.88764726853941,0.2,diversity-prevalence
-0.849326452109272,0.2,diversity-prevalence
-0.647901871689715,0.2,diversity-prevalence
-0.953865962317615,0.2,diversity-prevalence
-0.690266557508167,0.2,diversity-prevalence
-0.748283064527195,0.2,diversity-prevalence
-0.822784222202249,0.2,diversity-prevalence
-0.660978794610161,0.2,diversity-prevalence
-0.854145614677306,0.2,diversity-prevalence
-0.555070014834664,0.2,diversity-prevalence
-0.897313121213344,0.2,diversity-prevalence
-0.645518724521092,0.2,diversity-prevalence
-0.687645922622485,0.2,diversity-prevalence
-0.864798103111671,0.2,diversity-prevalence
-0.745399056189253,0.2,diversity-prevalence
-0.86577924034619,0.2,diversity-prevalence
-0.838655755461859,0.2,diversity-prevalence
-0.805451615134762,0.2,diversity-prevalence
-0.814225428323614,0.2,diversity-prevalence
-0.858923851505088,0.2,diversity-prevalence
-0.382630816584267,0.2,diversity-prevalence
-0.897584054828061,0.2,diversity-prevalence
-0.973042935625377,0.2,diversity-prevalence
-0.782269943467282,0.2,diversity-prevalence
-0.776223965705762,0.2,diversity-prevalence
-0.638284345006209,0.2,diversity-prevalence
-0.651264358209505,0.2,diversity-prevalence
-0.874983764407381,0.2,diversity-prevalence
-0.755533980545906,0.2,diversity-prevalence
-0.63916874709152,0.2,diversity-prevalence
-0.716887586553221,0.2,diversity-prevalence
-0.734894314073522,0.2,diversity-prevalence
-0.567744415120157,0.2,diversity-prevalence
-0.920075369298006,0.2,diversity-prevalence
-0.938283085019587,0.2,diversity-prevalence
-0.404773437689882,0.2,diversity-prevalence
-0.699003367724397,0.2,diversity-prevalence
-0.780178605559561,0.2,diversity-prevalence
-0.922841533113826,0.2,diversity-prevalence
-0.633621941988503,0.2,diversity-prevalence
-0.863946458255514,0.2,diversity-prevalence
-0.895887923189967,0.2,diversity-prevalence
-0.703806085242441,0.2,diversity-prevalence
-0.899996512586262,0.2,diversity-prevalence
-0.855552788494099,0.2,diversity-prevalence
-0.668104146709886,0.2,diversity-prevalence
-0.707632265480285,0.2,diversity-prevalence
-0.944545822672505,0.2,diversity-prevalence
-0.897788221896406,0.2,diversity-prevalence
-0.581227081230307,0.2,diversity-prevalence
-0.718367630011142,0.2,diversity-prevalence
-0.921947299488133,0.2,diversity-prevalence
-0.65768404151728,0.2,diversity-prevalence
-0.737593583652603,0.2,diversity-prevalence
-0.93558649806421,0.2,diversity-prevalence
-0.758599147919504,0.2,diversity-prevalence
-0.783284728294082,0.2,diversity-prevalence
-0.775605827998515,0.2,diversity-prevalence
-0.736760902998907,0.2,diversity-prevalence
-0.547019404984541,0.2,diversity-prevalence
-0.603755251847972,0.2,diversity-prevalence
-0.889923960736192,0.2,diversity-prevalence
-0.789891452734559,0.2,diversity-prevalence
-0.607280971693408,0.2,diversity-prevalence
-0.453385563000198,0.2,diversity-prevalence
-0.745121556145564,0.2,diversity-prevalence
-0.919618134898454,0.2,diversity-prevalence
-0.7656010157895,0.2,diversity-prevalence
-0.280030538002426,0.2,diversity-prevalence
-0.932957238406179,0.2,diversity-prevalence
-0.855760964965974,0.2,diversity-prevalence
-0.680011160794247,0.2,diversity-prevalence
-0.619634596876333,0.2,diversity-prevalence
-0.870655076530007,0.2,diversity-prevalence
-0.847205125416523,0.2,diversity-prevalence
-0.926615489310871,0.2,diversity-prevalence
-0.84173433590018,0.2,diversity-prevalence
-0.805534433102242,0.2,diversity-prevalence
-0.627024303599471,0.2,diversity-prevalence
-0.65563493385696,0.2,diversity-prevalence
-0.884826903093717,0.2,diversity-prevalence
-0.815562637250562,0.2,diversity-prevalence
-0.8248009039467,0.2,diversity-prevalence
-0.808669975858672,0.2,diversity-prevalence
-0.689400801887029,0.2,diversity-prevalence
-0.808379173405182,0.2,diversity-prevalence
-0.730474929005971,0.2,diversity-prevalence
-0.764559453791012,0.2,diversity-prevalence
-0.467237499933016,0.2,diversity-prevalence
-0.741794482289795,0.2,diversity-prevalence
-0.85366696128887,0.2,diversity-prevalence
-0.71821097267761,0.2,diversity-prevalence
-0.678078004086953,0.2,diversity-prevalence
-0.884145211383823,0.2,diversity-prevalence
-0.67308846962379,0.2,diversity-prevalence
-0.750389026043829,0.2,diversity-prevalence
-0.912501279326103,0.2,diversity-prevalence
-0.609241828886579,0.2,diversity-prevalence
-0.779553273715825,0.2,diversity-prevalence
-0.720782756374054,0.2,diversity-prevalence
-0.643140442963207,0.2,diversity-prevalence
-0.72554222651673,0.2,diversity-prevalence
-0.787407335530858,0.2,diversity-prevalence
-0.79532209146778,0.2,diversity-prevalence
-0.94035980621469,0.2,diversity-prevalence
-0.978277655302959,0.2,diversity-prevalence
-0.707816777751348,0.2,diversity-prevalence
-0.875979380992967,0.2,diversity-prevalence
-0.724003708128521,0.2,diversity-prevalence
-0.681243596686595,0.2,diversity-prevalence
-0.469135665055174,0.2,diversity-prevalence
-0.824078418165065,0.2,diversity-prevalence
-0.695026985675462,0.2,diversity-prevalence
-0.927054284742499,0.2,diversity-prevalence
-0.825762599973491,0.2,diversity-prevalence
-0.922247120851061,0.2,diversity-prevalence
-0.867799939595186,0.2,diversity-prevalence
-0.825351244517099,0.2,diversity-prevalence
-0.921996023098082,0.2,diversity-prevalence
-0.43988169160779,0.2,diversity-prevalence
-0.876213740733696,0.2,diversity-prevalence
-0.685970301487127,0.2,diversity-prevalence
-0.945097615886618,0.2,diversity-prevalence
-0.765146919158482,0.2,diversity-prevalence
-0.614906179788849,0.2,diversity-prevalence
-0.7692702255598,0.2,diversity-prevalence
-0.811595817992702,0.2,diversity-prevalence
-0.859614901866451,0.2,diversity-prevalence
-0.733378125975282,0.2,diversity-prevalence
-0.82779513767591,0.2,diversity-prevalence
-0.605113049808125,0.2,diversity-prevalence
-0.804844718991163,0.2,diversity-prevalence
-0.867742023380059,0.2,diversity-prevalence
-0.726701003724563,0.2,diversity-prevalence
-0.729355982190719,0.2,diversity-prevalence
-0.419608718172272,0.2,diversity-prevalence
-0.732295100819276,0.2,diversity-prevalence
-0.861973702483771,0.2,diversity-prevalence
-0.625014447607846,0.2,diversity-prevalence
-0.617256793433782,0.2,diversity-prevalence
-0.941862800324007,0.2,diversity-prevalence
-0.867465186898966,0.2,diversity-prevalence
-0.733895602256352,0.2,diversity-prevalence
-0.778462931100831,0.2,diversity-prevalence
-0.881457745438411,0.2,diversity-prevalence
-0.384202886229835,0.2,diversity-prevalence
-0.738046417527759,0.2,diversity-prevalence
-0.836900496141996,0.2,diversity-prevalence
-0.713989024688649,0.2,diversity-prevalence
-0.91198962401067,0.2,diversity-prevalence
-0.66879831344944,0.2,diversity-prevalence
-0.906827070574022,0.2,diversity-prevalence
-0.652930349186945,0.2,diversity-prevalence
-0.607777453047553,0.2,diversity-prevalence
-0.732610612363256,0.2,diversity-prevalence
-0.496503627530279,0.2,diversity-prevalence
-0.821848267644091,0.2,diversity-prevalence
-0.898740814151485,0.2,diversity-prevalence
-0.772356310091708,0.2,diversity-prevalence
-0.858356116363804,0.2,diversity-prevalence
-0.721508894523303,0.2,diversity-prevalence
-0.573962837550018,0.2,diversity-prevalence
-0.70223151489435,0.2,diversity-prevalence
-0.943914047204931,0.2,diversity-prevalence
-0.737863310362727,0.2,diversity-prevalence
-0.703219885808291,0.2,diversity-prevalence
-0.831193079116895,0.2,diversity-prevalence
-0.786385811686404,0.2,diversity-prevalence
-0.802362801705646,0.2,diversity-prevalence
-0.211520134330542,0.2,diversity-prevalence
-0.860364674646688,0.2,diversity-prevalence
-0.729837210407796,0.2,diversity-prevalence
-0.841899958588466,0.2,diversity-prevalence
-0.495675700919617,0.2,diversity-prevalence
-0.847573150508976,0.2,diversity-prevalence
-0.515571659534207,0.2,diversity-prevalence
-0.838456329601915,0.2,diversity-prevalence
-0.767686382115011,0.2,diversity-prevalence
-0.910994980022741,0.2,diversity-prevalence
-0.693652051476752,0.2,diversity-prevalence
-0.645084261622801,0.2,diversity-prevalence
-0.884496496066078,0.2,diversity-prevalence
-0.59990451423699,0.2,diversity-prevalence
-0.755235514555908,0.2,diversity-prevalence
-0.771544137412104,0.2,diversity-prevalence
-0.861162514102761,0.2,diversity-prevalence
-0.846600219387582,0.2,diversity-prevalence
-0.673197722829202,0.2,diversity-prevalence
-0.691138650178329,0.2,diversity-prevalence
-0.735223914811254,0.2,diversity-prevalence
-0.818101502725203,0.2,diversity-prevalence
-0.333298980908106,0.2,diversity-prevalence
-0.818475366550018,0.2,diversity-prevalence
-0.956466565272927,0.2,diversity-prevalence
-0.592628066739032,0.2,diversity-prevalence
-0.94749565427314,0.2,diversity-prevalence
-0.911120216237649,0.2,diversity-prevalence
-0.61657623804433,0.2,diversity-prevalence
-0.813606547086378,0.2,diversity-prevalence
-0.700682193957325,0.2,diversity-prevalence
-0.708480044918757,0.2,diversity-prevalence
-0.71224623552363,0.2,diversity-prevalence
-0.62541404225932,0.2,diversity-prevalence
-0.822794732773137,0.2,diversity-prevalence
-0.911017499520119,0.2,diversity-prevalence
-0.794786797919554,0.2,diversity-prevalence
-0.977965020269022,0.2,diversity-prevalence
-0.790485599879001,0.2,diversity-prevalence
-0.766008381074675,0.2,diversity-prevalence
-0.53304436898662,0.2,diversity-prevalence
-0.483329470442199,0.2,diversity-prevalence
-0.823211748414193,0.2,diversity-prevalence
-0.757013560759513,0.2,diversity-prevalence
-0.736661515057039,0.2,diversity-prevalence
-0.582118308134412,0.2,diversity-prevalence
-0.418733739914636,0.2,diversity-prevalence
-0.647370358525125,0.2,diversity-prevalence
-0.629602805092122,0.2,diversity-prevalence
-0.621084122670653,0.2,diversity-prevalence
-0.772798839809718,0.2,diversity-prevalence
-0.86850274748173,0.2,diversity-prevalence
-0.71675562870659,0.2,diversity-prevalence
-0.733828189028602,0.2,diversity-prevalence
-0.898673922704181,0.2,diversity-prevalence
-0.449177295577961,0.2,diversity-prevalence
-0.738003698065983,0.2,diversity-prevalence
-0.912565703295299,0.2,diversity-prevalence
-0.906394813485803,0.2,diversity-prevalence
-0.851102108905397,0.2,diversity-prevalence
-0.719057773821704,0.2,diversity-prevalence
-0.782260854867625,0.2,diversity-prevalence
-0.769395756470581,0.2,diversity-prevalence
-0.699533871103341,0.2,diversity-prevalence
-0.894165651889159,0.2,diversity-prevalence
-0.897637322712913,0.2,diversity-prevalence
-0.893450944367774,0.2,diversity-prevalence
-0.680861527601582,0.2,diversity-prevalence
-0.702339225773642,0.2,diversity-prevalence
-0.855758622587289,0.2,diversity-prevalence
-0.670431208446044,0.2,diversity-prevalence
-0.762054409610904,0.2,diversity-prevalence
-0.67104602591284,0.2,diversity-prevalence
-0.79708791830119,0.2,diversity-prevalence
-0.707981861394895,0.2,diversity-prevalence
-0.79160168902414,0.2,diversity-prevalence
-0.687824171358453,0.2,diversity-prevalence
-0.81492312442692,0.2,diversity-prevalence
-0.949202875256971,0.2,diversity-prevalence
-0.430674245012538,0.2,diversity-prevalence
-0.650204104765294,0.2,diversity-prevalence
-0.90789148308295,0.2,diversity-prevalence
-0.756515559953514,0.2,diversity-prevalence
-0.677360510219535,0.2,diversity-prevalence
-0.684071011094046,0.2,diversity-prevalence
-0.582050322624741,0.2,diversity-prevalence
-0.550112599252519,0.2,diversity-prevalence
-0.672968743498137,0.2,diversity-prevalence
-0.65607073365248,0.2,diversity-prevalence
-0.900738204523675,0.2,diversity-prevalence
-0.780638756050867,0.2,diversity-prevalence
-0.561399269956785,0.2,diversity-prevalence
-0.90462652640166,0.2,diversity-prevalence
-0.68250541786877,0.2,diversity-prevalence
-0.716875402111272,0.2,diversity-prevalence
-0.780975680548987,0.2,diversity-prevalence
-0.893456320637217,0.2,diversity-prevalence
-0.618193703574463,0.2,diversity-prevalence
-0.651433345698908,0.2,diversity-prevalence
-0.782039402359481,0.2,diversity-prevalence
-0.685233024361106,0.2,diversity-prevalence
-0.869154837477723,0.2,diversity-prevalence
-0.703992919986374,0.2,diversity-prevalence
-0.758652738393177,0.2,diversity-prevalence
-0.723162323631091,0.2,diversity-prevalence
-0.94535068419403,0.2,diversity-prevalence
-0.517302903375177,0.2,diversity-prevalence
-0.915907436646039,0.2,diversity-prevalence
-0.901921269593013,0.2,diversity-prevalence
-0.767066408283597,0.2,diversity-prevalence
-0.880327847634689,0.2,diversity-prevalence
-0.591921638209502,0.2,diversity-prevalence
-0.789832290407401,0.2,diversity-prevalence
-0.956478915425796,0.2,diversity-prevalence
-0.609271140142661,0.2,diversity-prevalence
-0.888840612601329,0.2,diversity-prevalence
-0.872773875568913,0.2,diversity-prevalence
-0.739104328881568,0.2,diversity-prevalence
-0.869861869665693,0.2,diversity-prevalence
-0.627185204203875,0.2,diversity-prevalence
-0.171247535981861,0.2,diversity-prevalence
-0.783267492665041,0.2,diversity-prevalence
-0.671498047271656,0.2,diversity-prevalence
-0.653952387583302,0.2,diversity-prevalence
-0.786567115681149,0.2,diversity-prevalence
-0.385528628417199,0.2,diversity-prevalence
-0.882724369063863,0.2,diversity-prevalence
-0.919827794315597,0.2,diversity-prevalence
-0.887208313166087,0.2,diversity-prevalence
-0.883665926866263,0.2,diversity-prevalence
-0.870844093456212,0.2,diversity-prevalence
-0.642927961079644,0.2,diversity-prevalence
-0.765113104950901,0.2,diversity-prevalence
-0.419708914074867,0.2,diversity-prevalence
-0.326490660317463,0.2,diversity-prevalence
-0.883887288974161,0.2,diversity-prevalence
-0.660648278491258,0.2,diversity-prevalence
-0.649223688756429,0.2,diversity-prevalence
-0.341446254349343,0.2,diversity-prevalence
-0.50271978967423,0.2,diversity-prevalence
-0.760617906651293,0.2,diversity-prevalence
-0.88477388092935,0.2,diversity-prevalence
-0.860087255033633,0.2,diversity-prevalence
-0.882127044388534,0.2,diversity-prevalence
-0.932083725141749,0.2,diversity-prevalence
-0.82944717360572,0.2,diversity-prevalence
-0.859856823725723,0.2,diversity-prevalence
-0.826239708251718,0.2,diversity-prevalence
-0.870647373374378,0.2,diversity-prevalence
-0.767993728458289,0.2,diversity-prevalence
-0.648352007972141,0.2,diversity-prevalence
-0.933372219037815,0.2,diversity-prevalence
-0.902174765718574,0.2,diversity-prevalence
-0.893442556573717,0.2,diversity-prevalence
-0.665702306615737,0.2,diversity-prevalence
-0.591358822456205,0.2,diversity-prevalence
-0.620954231223242,0.2,diversity-prevalence
-0.866345154975365,0.2,diversity-prevalence
-0.74549220924669,0.2,diversity-prevalence
-0.678698418260986,0.2,diversity-prevalence
-0.973862330913411,0.2,diversity-prevalence
-0.612318252107928,0.2,diversity-prevalence
-0.937518114134418,0.2,diversity-prevalence
-0.62858499791772,0.2,diversity-prevalence
-0.781971266286302,0.2,diversity-prevalence
-0.873700017613951,0.2,diversity-prevalence
-0.292448927207885,0.2,diversity-prevalence
-0.570048532843372,0.2,diversity-prevalence
-0.717400799163381,0.2,diversity-prevalence
-0.733745563262207,0.2,diversity-prevalence
-0.612722705625218,0.2,diversity-prevalence
-0.492238705033406,0.2,diversity-prevalence
-0.628952646034004,0.2,diversity-prevalence
-0.733364655455253,0.2,diversity-prevalence
-0.371492520423343,0.2,diversity-prevalence
-0.695264435554337,0.2,diversity-prevalence
-0.749096338481872,0.2,diversity-prevalence
-0.7755793361359,0.2,diversity-prevalence
-0.819737346064981,0.2,diversity-prevalence
-0.831924354137076,0.2,diversity-prevalence
-0.750035991096617,0.2,diversity-prevalence
-0.602462011762967,0.2,diversity-prevalence
-0.839060721460042,0.2,diversity-prevalence
-0.841939001067602,0.2,diversity-prevalence
-0.871790953391327,0.2,diversity-prevalence
-0.617876708953597,0.2,diversity-prevalence
-0.723036523419298,0.2,diversity-prevalence
-0.908358076881256,0.2,diversity-prevalence
-0.777588924593361,0.2,diversity-prevalence
-0.681713522132293,0.2,diversity-prevalence
-0.90486410070296,0.2,diversity-prevalence
-0.932564083983296,0.2,diversity-prevalence
-0.594000555840099,0.2,diversity-prevalence
-0.775119208275653,0.2,diversity-prevalence
-0.950793383847203,0.2,diversity-prevalence
-0.757305515488128,0.2,diversity-prevalence
-0.905181855410157,0.2,diversity-prevalence
-0.716902678318446,0.2,diversity-prevalence
-0.63374941086942,0.2,diversity-prevalence
-0.89464131262216,0.2,diversity-prevalence
-0.838836168888545,0.2,diversity-prevalence
-0.838799221841773,0.2,diversity-prevalence
-0.672932479090966,0.2,diversity-prevalence
-0.932999731812533,0.2,diversity-prevalence
-0.874477693845259,0.2,diversity-prevalence
-0.769728618039624,0.2,diversity-prevalence
-0.709352589634774,0.2,diversity-prevalence
-0.945351388553835,0.2,diversity-prevalence
-0.796700836487804,0.2,diversity-prevalence
-0.831768137085056,0.2,diversity-prevalence
-0.769728496916058,0.2,diversity-prevalence
-0.751024984455605,0.2,diversity-prevalence
-0.73127214325894,0.2,diversity-prevalence
-0.702545924634804,0.2,diversity-prevalence
-0.847221061387953,0.2,diversity-prevalence
-0.622081747389074,0.2,diversity-prevalence
-0.735534910897928,0.2,diversity-prevalence
-0.883898131334923,0.2,diversity-prevalence
-0.809283963174866,0.2,diversity-prevalence
-0.707583067567136,0.2,diversity-prevalence
-0.694700618872587,0.2,diversity-prevalence
-0.779941059859324,0.2,diversity-prevalence
-0.905865048565064,0.2,diversity-prevalence
-0.867699823801605,0.2,diversity-prevalence
-0.841742305925373,0.2,diversity-prevalence
-0.826566160616792,0.2,diversity-prevalence
-0.637618893357062,0.2,diversity-prevalence
-0.457155981635651,0.2,diversity-prevalence
-0.701961182624541,0.2,diversity-prevalence
-0.659286707991713,0.2,diversity-prevalence
-0.850649978231389,0.2,diversity-prevalence
-0.791984179220159,0.2,diversity-prevalence
-0.812653595021713,0.2,diversity-prevalence
-0.837526995095654,0.2,diversity-prevalence
-0.584464724466111,0.2,diversity-prevalence
-0.66269251601601,0.2,diversity-prevalence
-0.564042991725813,0.2,diversity-prevalence
-0.804171521965899,0.2,diversity-prevalence
-0.743053250586746,0.2,diversity-prevalence
-0.770802057083908,0.2,diversity-prevalence
-0.755699467525026,0.2,diversity-prevalence
-0.713011826882286,0.2,diversity-prevalence
-0.319104446940176,0.2,diversity-prevalence
-0.781326381416764,0.2,diversity-prevalence
-0.64162990972835,0.2,diversity-prevalence
-0.405481831674155,0.2,diversity-prevalence
-0.896943989886412,0.2,diversity-prevalence
-0.79030987964538,0.2,diversity-prevalence
-0.800981741420232,0.2,diversity-prevalence
-0.854222522397755,0.2,diversity-prevalence
-0.589162541446248,0.2,diversity-prevalence
-0.68859329272203,0.2,diversity-prevalence
-0.742174076528731,0.2,diversity-prevalence
-0.336182817580581,0.2,diversity-prevalence
-0.815871804114961,0.2,diversity-prevalence
-0.956386209101361,0.2,diversity-prevalence
-0.304852295734669,0.2,diversity-prevalence
-0.5897333338145,0.2,diversity-prevalence
-0.505929131442543,0.2,diversity-prevalence
-0.567842181763873,0.2,diversity-prevalence
-0.949420638019274,0.2,diversity-prevalence
-0.877697948784477,0.4,richness-prevalence
-0.910668614764907,0.4,richness-prevalence
-0.919912345213368,0.4,richness-prevalence
-0.491006144506733,0.4,richness-prevalence
-0.601378120881381,0.4,richness-prevalence
-0.809240909001752,0.4,richness-prevalence
-0.780740563025387,0.4,richness-prevalence
-0.453281731127475,0.4,richness-prevalence
-0.837290616383187,0.4,richness-prevalence
-0.270291840695259,0.4,richness-prevalence
-0.677189689813895,0.4,richness-prevalence
-0.877120602455198,0.4,richness-prevalence
-0.0855785482865112,0.4,richness-prevalence
-0.7304737775181,0.4,richness-prevalence
-0.871119850074136,0.4,richness-prevalence
-0.660145624743422,0.4,richness-prevalence
-0.4242807735287,0.4,richness-prevalence
-0.613648021701678,0.4,richness-prevalence
-0.528602618903843,0.4,richness-prevalence
-0.531120240304334,0.4,richness-prevalence
-0.906785231062462,0.4,richness-prevalence
-0.755353189627084,0.4,richness-prevalence
-0.201913066107608,0.4,richness-prevalence
-0.808181772574776,0.4,richness-prevalence
-0.832891753325384,0.4,richness-prevalence
-0.665366802895742,0.4,richness-prevalence
-0.522983269029666,0.4,richness-prevalence
-0.327182300716629,0.4,richness-prevalence
-0.782306307760187,0.4,richness-prevalence
-0.952180479417672,0.4,richness-prevalence
-0.176412738447153,0.4,richness-prevalence
-0.670742448989559,0.4,richness-prevalence
-0.580833158676385,0.4,richness-prevalence
-0.625203691627519,0.4,richness-prevalence
-0.654540524217182,0.4,richness-prevalence
-0.910994127101569,0.4,richness-prevalence
-0.539762306238688,0.4,richness-prevalence
-0.568694447164864,0.4,richness-prevalence
-0.799886238926587,0.4,richness-prevalence
-0.904162923435914,0.4,richness-prevalence
-0.605390807229531,0.4,richness-prevalence
-0.480585266575795,0.4,richness-prevalence
-0.597613235156448,0.4,richness-prevalence
-0.703973646272781,0.4,richness-prevalence
-0.368113650699908,0.4,richness-prevalence
-0.903349138354351,0.4,richness-prevalence
-0.252036212641455,0.4,richness-prevalence
-0.488552653526893,0.4,richness-prevalence
-0.938383493933874,0.4,richness-prevalence
-0.297480021949881,0.4,richness-prevalence
-0.711179766990149,0.4,richness-prevalence
-0.485834285343883,0.4,richness-prevalence
-0.841424607590169,0.4,richness-prevalence
-0.670286190995497,0.4,richness-prevalence
-0.795651474621442,0.4,richness-prevalence
-0.414827819613756,0.4,richness-prevalence
-0.607679576563678,0.4,richness-prevalence
-0.743404468045892,0.4,richness-prevalence
-0.802991815263878,0.4,richness-prevalence
-0.719733725536311,0.4,richness-prevalence
-0.520772849709049,0.4,richness-prevalence
-0.81912004946403,0.4,richness-prevalence
-0.61790787295858,0.4,richness-prevalence
-0.948122064754606,0.4,richness-prevalence
-0.826483736896657,0.4,richness-prevalence
-0.856238197576875,0.4,richness-prevalence
-0.212011629529003,0.4,richness-prevalence
-0.625783169544671,0.4,richness-prevalence
-0.944996678730426,0.4,richness-prevalence
-0.256076609663311,0.4,richness-prevalence
-0.627388319663733,0.4,richness-prevalence
-0.699711158067864,0.4,richness-prevalence
-0.800526368517381,0.4,richness-prevalence
-0.852173477810763,0.4,richness-prevalence
-0.659444946267919,0.4,richness-prevalence
-0.520452659475942,0.4,richness-prevalence
-0.774364092500503,0.4,richness-prevalence
-0.92414223877443,0.4,richness-prevalence
-0.604727362128302,0.4,richness-prevalence
-0.876833490099203,0.4,richness-prevalence
-0.474813358693349,0.4,richness-prevalence
-0.553702316718232,0.4,richness-prevalence
-0.0210259768299958,0.4,richness-prevalence
-0.470203434780126,0.4,richness-prevalence
-0.466232005369027,0.4,richness-prevalence
-0.446506564754364,0.4,richness-prevalence
-0.346970975195843,0.4,richness-prevalence
-0.743484809694882,0.4,richness-prevalence
-0.853018767157631,0.4,richness-prevalence
-0.786486215658178,0.4,richness-prevalence
-0.640982892908786,0.4,richness-prevalence
-0.93566295939073,0.4,richness-prevalence
-0.960317495930932,0.4,richness-prevalence
-0.960742172168303,0.4,richness-prevalence
-0.539950377139106,0.4,richness-prevalence
-0.805547870102466,0.4,richness-prevalence
-0.845821127706597,0.4,richness-prevalence
-0.546473501596506,0.4,richness-prevalence
-0.435810852004862,0.4,richness-prevalence
-0.789809909687955,0.4,richness-prevalence
-0.639402519144463,0.4,richness-prevalence
-0.327486616231383,0.4,richness-prevalence
-0.346735011423583,0.4,richness-prevalence
-0.289345523804979,0.4,richness-prevalence
-0.620269920557053,0.4,richness-prevalence
-0.654635299774948,0.4,richness-prevalence
-0.566832650622801,0.4,richness-prevalence
-0.784336132665393,0.4,richness-prevalence
-0.580240486213214,0.4,richness-prevalence
-0.471912023507151,0.4,richness-prevalence
-0.52548370484283,0.4,richness-prevalence
-0.63365700138825,0.4,richness-prevalence
-0.687184845384717,0.4,richness-prevalence
-0.663867500545342,0.4,richness-prevalence
-0.452897279814147,0.4,richness-prevalence
-0.354185957448644,0.4,richness-prevalence
-0.609200145281001,0.4,richness-prevalence
-0.66012093400119,0.4,richness-prevalence
-0.495078659343767,0.4,richness-prevalence
-0.783758189471111,0.4,richness-prevalence
-0.404286156804188,0.4,richness-prevalence
-0.392340212157056,0.4,richness-prevalence
-0.354381538857492,0.4,richness-prevalence
-0.86289004307441,0.4,richness-prevalence
-0.565502658293615,0.4,richness-prevalence
