correlation,constant_P_m,correlationship
-0.531986484083188,0.2,diversity-prevalence
-0.534822464759122,0.2,diversity-prevalence
-0.801585580258642,0.2,diversity-prevalence
-0.587004119322349,0.2,diversity-prevalence
-0.692344839026994,0.2,diversity-prevalence
-0.804191635123028,0.2,diversity-prevalence
-0.721885997193528,0.2,diversity-prevalence
-0.720424055419181,0.2,diversity-prevalence
-0.808128003892432,0.2,diversity-prevalence
-0.828262744147627,0.2,diversity-prevalence
-0.756084491160085,0.2,diversity-prevalence
-0.532172828132315,0.2,diversity-prevalence
-0.930922864532978,0.2,diversity-prevalence
-0.848403643642806,0.2,diversity-prevalence
-0.870700867901149,0.2,diversity-prevalence
-0.937171475561276,0.2,diversity-prevalence
-0.706387425471324,0.2,diversity-prevalence
-0.643018612309954,0.2,diversity-prevalence
-0.855176853883922,0.2,diversity-prevalence
-0.741664131024191,0.2,diversity-prevalence
-0.810009033670497,0.2,diversity-prevalence
-0.655358100364849,0.2,diversity-prevalence
-0.850221456226183,0.2,diversity-prevalence
-0.925307484758627,0.2,diversity-prevalence
-0.739697694894777,0.2,diversity-prevalence
-0.810098728851081,0.2,diversity-prevalence
-0.823830932845575,0.2,diversity-prevalence
-0.743798178727378,0.2,diversity-prevalence
-0.961623271120418,0.2,diversity-prevalence
-0.848958542241461,0.2,diversity-prevalence
-0.749337794718898,0.2,diversity-prevalence
-0.566778488797094,0.2,diversity-prevalence
-0.616654807740984,0.2,diversity-prevalence
-0.902169268385687,0.2,diversity-prevalence
-0.827928981305679,0.2,diversity-prevalence
-0.718056585763464,0.2,diversity-prevalence
-0.79991158888109,0.2,diversity-prevalence
-0.755256857377114,0.2,diversity-prevalence
-0.732082960463322,0.2,diversity-prevalence
-0.764858678332899,0.2,diversity-prevalence
-0.704713362397086,0.2,diversity-prevalence
-0.595332282477037,0.2,diversity-prevalence
-0.804817129391547,0.2,diversity-prevalence
-0.869381714153925,0.2,diversity-prevalence
-0.935610942669806,0.2,diversity-prevalence
-0.608273477112438,0.2,diversity-prevalence
-0.583438528585274,0.2,diversity-prevalence
-0.893913548782843,0.2,diversity-prevalence
-0.371493849737884,0.2,diversity-prevalence
-0.798501904040668,0.2,diversity-prevalence
-0.803909289531508,0.2,diversity-prevalence
-0.846703691555764,0.2,diversity-prevalence
-0.365616881919594,0.2,diversity-prevalence
-0.566907673246566,0.2,diversity-prevalence
-0.504486414662816,0.2,diversity-prevalence
-0.878496411298941,0.2,diversity-prevalence
-0.881390422644179,0.2,diversity-prevalence
-0.800246590972052,0.2,diversity-prevalence
-0.815983065638628,0.2,diversity-prevalence
-0.654991577540844,0.2,diversity-prevalence
-0.900156179976158,0.2,diversity-prevalence
-0.948494464859263,0.2,diversity-prevalence
-0.556540497823186,0.2,diversity-prevalence
-0.714378639062638,0.2,diversity-prevalence
-0.598426948991739,0.2,diversity-prevalence
-0.916266564801787,0.2,diversity-prevalence
-0.72684468298813,0.2,diversity-prevalence
-0.44465070151742,0.2,diversity-prevalence
-0.605435396084471,0.2,diversity-prevalence
-0.821127239317004,0.2,diversity-prevalence
-0.626038811929917,0.2,diversity-prevalence
-0.789486707403886,0.2,diversity-prevalence
-0.577499759487995,0.2,diversity-prevalence
-0.591163921877078,0.2,diversity-prevalence
-0.906917879121678,0.2,diversity-prevalence
-0.514649736355888,0.2,diversity-prevalence
-0.619768674216857,0.2,diversity-prevalence
-0.729887050822533,0.2,diversity-prevalence
-0.724395921147012,0.2,diversity-prevalence
-0.41913717129032,0.2,diversity-prevalence
-0.947416851491695,0.2,diversity-prevalence
-0.73030133505004,0.2,diversity-prevalence
-0.770826160164731,0.2,diversity-prevalence
-0.615301540482113,0.2,diversity-prevalence
-0.731315623002187,0.2,diversity-prevalence
-0.921928921326771,0.2,diversity-prevalence
-0.65694074588552,0.2,diversity-prevalence
-0.718528819822909,0.2,diversity-prevalence
-0.501642666703631,0.2,diversity-prevalence
-0.736228435088501,0.2,diversity-prevalence
-0.712832863594963,0.2,diversity-prevalence
-0.498311438069937,0.2,diversity-prevalence
-0.591312877194591,0.2,diversity-prevalence
-0.742171532236754,0.2,diversity-prevalence
-0.912064667451939,0.2,diversity-prevalence
-0.700967895020114,0.2,diversity-prevalence
-0.956175017223837,0.2,diversity-prevalence
-0.807412256616605,0.2,diversity-prevalence
-0.811844914522785,0.2,diversity-prevalence
-0.756987800750301,0.2,diversity-prevalence
-0.640601719613656,0.2,diversity-prevalence
-0.829868920502403,0.2,diversity-prevalence
-0.874895869957094,0.2,diversity-prevalence
-0.820282520567331,0.2,diversity-prevalence
-0.891608999138527,0.2,diversity-prevalence
-0.853356959716357,0.2,diversity-prevalence
-0.624036071975102,0.2,diversity-prevalence
-0.698278136730999,0.2,diversity-prevalence
-0.899199812180222,0.2,diversity-prevalence
-0.809538232022235,0.2,diversity-prevalence
-0.832649319212267,0.2,diversity-prevalence
-0.542919268653474,0.2,diversity-prevalence
-0.793676129468808,0.2,diversity-prevalence
-0.243073112771267,0.2,diversity-prevalence
-0.786513562777486,0.2,diversity-prevalence
-0.904595657836433,0.2,diversity-prevalence
-0.876049676889911,0.2,diversity-prevalence
-0.750414242327187,0.2,diversity-prevalence
-0.773717568745121,0.2,diversity-prevalence
-0.708458948900284,0.2,diversity-prevalence
-0.452605501621529,0.2,diversity-prevalence
-0.817743779205362,0.2,diversity-prevalence
-0.846223669546797,0.2,diversity-prevalence
-0.946635277366098,0.2,diversity-prevalence
-0.829126880993338,0.2,diversity-prevalence
-0.883245092606478,0.2,diversity-prevalence
-0.795444136339215,0.2,diversity-prevalence
-0.889114709758911,0.2,diversity-prevalence
-0.575720415697872,0.2,diversity-prevalence
-0.37925588182257,0.2,diversity-prevalence
-0.625109697786474,0.2,diversity-prevalence
-0.894075688035469,0.2,diversity-prevalence
-0.636416531625867,0.2,diversity-prevalence
-0.361250677562726,0.2,diversity-prevalence
-0.770548322396528,0.2,diversity-prevalence
-0.868312943287323,0.2,diversity-prevalence
-0.807131349977282,0.2,diversity-prevalence
-0.96615497495678,0.2,diversity-prevalence
-0.613717352764778,0.2,diversity-prevalence
-0.45440613536632,0.2,diversity-prevalence
-0.850341491986171,0.2,diversity-prevalence
-0.840438177934739,0.2,diversity-prevalence
-0.852985061839929,0.2,diversity-prevalence
-0.446157624092563,0.2,diversity-prevalence
-0.725406401667834,0.2,diversity-prevalence
-0.378176150700277,0.2,diversity-prevalence
-0.941846299742115,0.2,diversity-prevalence
-0.186931257142076,0.2,diversity-prevalence
-0.499510573992592,0.2,diversity-prevalence
-0.71914475659917,0.2,diversity-prevalence
-0.455546435142638,0.2,diversity-prevalence
-0.544877474341233,0.2,diversity-prevalence
-0.852284907705594,0.2,diversity-prevalence
-0.851898172321867,0.2,diversity-prevalence
-0.707540331501548,0.2,diversity-prevalence
-0.812522590617011,0.2,diversity-prevalence
-0.787820631206782,0.2,diversity-prevalence
-0.5673792969307,0.2,diversity-prevalence
-0.865981813902453,0.2,diversity-prevalence
-0.730903901204699,0.2,diversity-prevalence
-0.752900934334276,0.2,diversity-prevalence
-0.777997672939583,0.2,diversity-prevalence
-0.908633487122087,0.2,diversity-prevalence
-0.750150781669365,0.2,diversity-prevalence
-0.856269052916066,0.2,diversity-prevalence
-0.805649519851912,0.2,diversity-prevalence
-0.711414776559178,0.2,diversity-prevalence
-0.929709954988584,0.2,diversity-prevalence
-0.771673184543114,0.2,diversity-prevalence
-0.917943658418992,0.2,diversity-prevalence
-0.821798664918285,0.2,diversity-prevalence
-0.919677874628951,0.2,diversity-prevalence
-0.931469820664351,0.2,diversity-prevalence
-0.922924504902227,0.2,diversity-prevalence
-0.796640148178003,0.2,diversity-prevalence
-0.738139470166575,0.2,diversity-prevalence
-0.906471040618467,0.2,diversity-prevalence
-0.491099717007975,0.2,diversity-prevalence
-0.643088760068818,0.2,diversity-prevalence
-0.475780498003543,0.2,diversity-prevalence
-0.76836945869076,0.2,diversity-prevalence
-0.829559874092273,0.2,diversity-prevalence
-0.912041350057439,0.2,diversity-prevalence
-0.805851219343815,0.2,diversity-prevalence
-0.577548663018792,0.2,diversity-prevalence
-0.810637761151872,0.2,diversity-prevalence
-0.827912363467941,0.2,diversity-prevalence
-0.251708953243789,0.2,diversity-prevalence
-0.927419127895423,0.2,diversity-prevalence
-0.830391827699199,0.2,diversity-prevalence
-0.850076203096979,0.2,diversity-prevalence
-0.857588318408398,0.2,diversity-prevalence
-0.846814307987394,0.2,diversity-prevalence
-0.872811116694421,0.2,diversity-prevalence
-0.931533929985019,0.2,diversity-prevalence
-0.762779983240258,0.2,diversity-prevalence
-0.725018455734454,0.2,diversity-prevalence
-0.158245902333608,0.2,diversity-prevalence
-0.708438588952118,0.2,diversity-prevalence
-0.843643228461966,0.2,diversity-prevalence
-0.926614410646891,0.2,diversity-prevalence
-0.739441867299164,0.2,diversity-prevalence
-0.558089957290431,0.2,diversity-prevalence
-0.537868401268127,0.2,diversity-prevalence
-0.791971412137633,0.2,diversity-prevalence
-0.688560106014842,0.2,diversity-prevalence
-0.662687313873967,0.2,diversity-prevalence
-0.743737143019389,0.2,diversity-prevalence
-0.73196993697295,0.2,diversity-prevalence
-0.868507274470543,0.2,diversity-prevalence
-0.894873895383872,0.2,diversity-prevalence
-0.901768333975692,0.2,diversity-prevalence
-0.93911464320263,0.2,diversity-prevalence
-0.756649690587553,0.2,diversity-prevalence
-0.725881325098787,0.2,diversity-prevalence
-0.742094873185896,0.2,diversity-prevalence
-0.848955544134287,0.2,diversity-prevalence
-0.539200844344082,0.2,diversity-prevalence
-0.722904834187137,0.2,diversity-prevalence
-0.421861546031322,0.2,diversity-prevalence
-0.90717161731088,0.2,diversity-prevalence
-0.66692196870082,0.2,diversity-prevalence
-0.868907740023024,0.2,diversity-prevalence
-0.685381313466923,0.2,diversity-prevalence
-0.910842275921439,0.2,diversity-prevalence
-0.77342147321147,0.2,diversity-prevalence
-0.544744400754938,0.2,diversity-prevalence
-0.740118376964866,0.2,diversity-prevalence
-0.744089900499161,0.2,diversity-prevalence
-0.759536389382587,0.2,diversity-prevalence
-0.700721243140021,0.2,diversity-prevalence
-0.765422805496184,0.2,diversity-prevalence
-0.969518184323026,0.2,diversity-prevalence
-0.617421758082935,0.2,diversity-prevalence
-0.929475651420182,0.2,diversity-prevalence
-0.615467166073343,0.2,diversity-prevalence
-0.659932028368208,0.2,diversity-prevalence
-0.70879859304788,0.2,diversity-prevalence
-0.872394174474779,0.2,diversity-prevalence
-0.803575935734668,0.2,diversity-prevalence
-0.753204136297809,0.2,diversity-prevalence
-0.763047563389341,0.2,diversity-prevalence
-0.170967136415947,0.2,diversity-prevalence
-0.620527321738981,0.2,diversity-prevalence
-0.672981440648347,0.2,diversity-prevalence
-0.897829473866333,0.2,diversity-prevalence
-0.694710005395394,0.2,diversity-prevalence
-0.812858028208332,0.2,diversity-prevalence
-0.586905281789808,0.2,diversity-prevalence
-0.850161150603482,0.2,diversity-prevalence
-0.796677564053868,0.2,diversity-prevalence
-0.777242424269401,0.2,diversity-prevalence
-0.946512192032323,0.2,diversity-prevalence
-0.788935243935385,0.2,diversity-prevalence
-0.799695359567667,0.2,diversity-prevalence
-0.619861951249269,0.2,diversity-prevalence
-0.696087587134404,0.2,diversity-prevalence
-0.442840295223841,0.2,diversity-prevalence
-0.637657686858555,0.2,diversity-prevalence
-0.800260789798896,0.2,diversity-prevalence
-0.643941136969991,0.2,diversity-prevalence
-0.492843160888254,0.2,diversity-prevalence
-0.675898660996846,0.2,diversity-prevalence
-0.760249942187727,0.2,diversity-prevalence
-0.871116243423878,0.2,diversity-prevalence
-0.826072259774246,0.2,diversity-prevalence
-0.927096358721364,0.2,diversity-prevalence
-0.802746278359904,0.2,diversity-prevalence
-0.76485686390866,0.2,diversity-prevalence
-0.873614710405077,0.2,diversity-prevalence
-0.841515144770049,0.2,diversity-prevalence
-0.796987089137032,0.2,diversity-prevalence
-0.601711634711646,0.2,diversity-prevalence
-0.831527386581456,0.2,diversity-prevalence
-0.794850583344406,0.2,diversity-prevalence
-0.478715711710461,0.2,diversity-prevalence
-0.746527535760236,0.2,diversity-prevalence
-0.846458041893919,0.2,diversity-prevalence
-0.672639247231807,0.2,diversity-prevalence
-0.776172330082546,0.2,diversity-prevalence
-0.941249849989649,0.2,diversity-prevalence
-0.87245790691779,0.2,diversity-prevalence
-0.81964590936712,0.2,diversity-prevalence
-0.855912981134209,0.2,diversity-prevalence
-0.797025809321879,0.2,diversity-prevalence
-0.930169797048512,0.2,diversity-prevalence
-0.75138238609709,0.2,diversity-prevalence
-0.147534918747218,0.2,diversity-prevalence
-0.896592304218435,0.2,diversity-prevalence
-0.521366372014783,0.2,diversity-prevalence
-0.671387078289348,0.2,diversity-prevalence
-0.770974172701111,0.2,diversity-prevalence
-0.639998800037035,0.2,diversity-prevalence
-0.901495173342918,0.2,diversity-prevalence
-0.657858744727732,0.2,diversity-prevalence
-0.784177629512319,0.2,diversity-prevalence
-0.871179020323017,0.2,diversity-prevalence
-0.198166255188342,0.2,diversity-prevalence
-0.549380711253774,0.2,diversity-prevalence
-0.684641328715522,0.2,diversity-prevalence
-0.612225703480954,0.2,diversity-prevalence
-0.529051535789067,0.2,diversity-prevalence
-0.810427982066304,0.2,diversity-prevalence
-0.612013960550906,0.2,diversity-prevalence
-0.353481980043704,0.2,diversity-prevalence
-0.497540411956602,0.2,diversity-prevalence
-0.590791438880708,0.2,diversity-prevalence
-0.860358937268426,0.2,diversity-prevalence
-0.863096270546368,0.2,diversity-prevalence
-0.871010956685393,0.2,diversity-prevalence
-0.813818402196765,0.2,diversity-prevalence
-0.606994675545961,0.2,diversity-prevalence
-0.843343807388928,0.2,diversity-prevalence
-0.860016020246542,0.2,diversity-prevalence
-0.95057896666058,0.2,diversity-prevalence
-0.545666904056874,0.2,diversity-prevalence
-0.836526165780393,0.2,diversity-prevalence
-0.831874900637029,0.2,diversity-prevalence
-0.4923889358094,0.2,diversity-prevalence
-0.905515537308901,0.2,diversity-prevalence
-0.775837580253847,0.2,diversity-prevalence
-0.744936384785599,0.2,diversity-prevalence
-0.717852877353174,0.2,diversity-prevalence
-0.771962946861462,0.2,diversity-prevalence
-0.828320881611703,0.2,diversity-prevalence
-0.531246805725377,0.2,diversity-prevalence
-0.51034345525515,0.2,diversity-prevalence
-0.68849873445954,0.2,diversity-prevalence
-0.913486652748714,0.2,diversity-prevalence
-0.63451509096614,0.2,diversity-prevalence
-0.692936939412846,0.2,diversity-prevalence
-0.287755977046177,0.2,diversity-prevalence
-0.796625033414561,0.2,diversity-prevalence
-0.84654226000515,0.2,diversity-prevalence
-0.725244821663273,0.2,diversity-prevalence
-0.896138083890804,0.2,diversity-prevalence
-0.949636644046249,0.2,diversity-prevalence
-0.869362409191817,0.2,diversity-prevalence
-0.764255599914547,0.2,diversity-prevalence
-0.898616233095857,0.2,diversity-prevalence
-0.928145100601417,0.2,diversity-prevalence
-0.65648720621371,0.2,diversity-prevalence
-0.744625861499315,0.2,diversity-prevalence
-0.877697948784477,0.4,richness-prevalence
-0.910668614764907,0.4,richness-prevalence
-0.919912345213368,0.4,richness-prevalence
-0.491006144506733,0.4,richness-prevalence
-0.601378120881381,0.4,richness-prevalence
-0.809240909001752,0.4,richness-prevalence
-0.780740563025387,0.4,richness-prevalence
-0.453281731127475,0.4,richness-prevalence
-0.837290616383187,0.4,richness-prevalence
-0.270291840695259,0.4,richness-prevalence
-0.677189689813895,0.4,richness-prevalence
-0.877120602455198,0.4,richness-prevalence
-0.0855785482865112,0.4,richness-prevalence
-0.7304737775181,0.4,richness-prevalence
-0.871119850074136,0.4,richness-prevalence
-0.660145624743422,0.4,richness-prevalence
-0.4242807735287,0.4,richness-prevalence
-0.613648021701678,0.4,richness-prevalence
-0.528602618903843,0.4,richness-prevalence
-0.531120240304334,0.4,richness-prevalence
-0.906785231062462,0.4,richness-prevalence
-0.755353189627084,0.4,richness-prevalence
-0.201913066107608,0.4,richness-prevalence
-0.808181772574776,0.4,richness-prevalence
-0.832891753325384,0.4,richness-prevalence
-0.665366802895742,0.4,richness-prevalence
-0.522983269029666,0.4,richness-prevalence
-0.327182300716629,0.4,richness-prevalence
-0.782306307760187,0.4,richness-prevalence
-0.952180479417672,0.4,richness-prevalence
-0.176412738447153,0.4,richness-prevalence
-0.670742448989559,0.4,richness-prevalence
-0.580833158676385,0.4,richness-prevalence
-0.625203691627519,0.4,richness-prevalence
-0.654540524217182,0.4,richness-prevalence
-0.910994127101569,0.4,richness-prevalence
-0.539762306238688,0.4,richness-prevalence
-0.568694447164864,0.4,richness-prevalence
-0.799886238926587,0.4,richness-prevalence
-0.904162923435914,0.4,richness-prevalence
-0.605390807229531,0.4,richness-prevalence
-0.480585266575795,0.4,richness-prevalence
-0.597613235156448,0.4,richness-prevalence
-0.703973646272781,0.4,richness-prevalence
-0.368113650699908,0.4,richness-prevalence
-0.903349138354351,0.4,richness-prevalence
-0.252036212641455,0.4,richness-prevalence
-0.488552653526893,0.4,richness-prevalence
-0.938383493933874,0.4,richness-prevalence
-0.297480021949881,0.4,richness-prevalence
-0.711179766990149,0.4,richness-prevalence
-0.485834285343883,0.4,richness-prevalence
-0.841424607590169,0.4,richness-prevalence
-0.670286190995497,0.4,richness-prevalence
-0.795651474621442,0.4,richness-prevalence
-0.414827819613756,0.4,richness-prevalence
-0.607679576563678,0.4,richness-prevalence
-0.743404468045892,0.4,richness-prevalence
-0.802991815263878,0.4,richness-prevalence
-0.719733725536311,0.4,richness-prevalence
-0.520772849709049,0.4,richness-prevalence
-0.81912004946403,0.4,richness-prevalence
-0.61790787295858,0.4,richness-prevalence
-0.948122064754606,0.4,richness-prevalence
-0.826483736896657,0.4,richness-prevalence
-0.856238197576875,0.4,richness-prevalence
-0.212011629529003,0.4,richness-prevalence
-0.625783169544671,0.4,richness-prevalence
-0.944996678730426,0.4,richness-prevalence
-0.256076609663311,0.4,richness-prevalence
-0.627388319663733,0.4,richness-prevalence
-0.699711158067864,0.4,richness-prevalence
-0.800526368517381,0.4,richness-prevalence
-0.852173477810763,0.4,richness-prevalence
-0.659444946267919,0.4,richness-prevalence
-0.520452659475942,0.4,richness-prevalence
-0.774364092500503,0.4,richness-prevalence
-0.92414223877443,0.4,richness-prevalence
-0.604727362128302,0.4,richness-prevalence
-0.876833490099203,0.4,richness-prevalence
-0.474813358693349,0.4,richness-prevalence
-0.553702316718232,0.4,richness-prevalence
-0.0210259768299958,0.4,richness-prevalence
-0.470203434780126,0.4,richness-prevalence
-0.466232005369027,0.4,richness-prevalence
-0.446506564754364,0.4,richness-prevalence
-0.346970975195843,0.4,richness-prevalence
-0.743484809694882,0.4,richness-prevalence
-0.853018767157631,0.4,richness-prevalence
-0.786486215658178,0.4,richness-prevalence
-0.640982892908786,0.4,richness-prevalence
-0.93566295939073,0.4,richness-prevalence
-0.960317495930932,0.4,richness-prevalence
-0.960742172168303,0.4,richness-prevalence
-0.539950377139106,0.4,richness-prevalence
-0.805547870102466,0.4,richness-prevalence
-0.845821127706597,0.4,richness-prevalence
-0.546473501596506,0.4,richness-prevalence
-0.435810852004862,0.4,richness-prevalence
-0.789809909687955,0.4,richness-prevalence
-0.639402519144463,0.4,richness-prevalence
-0.327486616231383,0.4,richness-prevalence
-0.346735011423583,0.4,richness-prevalence
-0.289345523804979,0.4,richness-prevalence
-0.620269920557053,0.4,richness-prevalence
-0.654635299774948,0.4,richness-prevalence
-0.566832650622801,0.4,richness-prevalence
-0.784336132665393,0.4,richness-prevalence
-0.580240486213214,0.4,richness-prevalence
-0.471912023507151,0.4,richness-prevalence
-0.52548370484283,0.4,richness-prevalence
-0.63365700138825,0.4,richness-prevalence
-0.687184845384717,0.4,richness-prevalence
-0.663867500545342,0.4,richness-prevalence
-0.452897279814147,0.4,richness-prevalence
-0.354185957448644,0.4,richness-prevalence
-0.609200145281001,0.4,richness-prevalence
-0.66012093400119,0.4,richness-prevalence
-0.495078659343767,0.4,richness-prevalence
-0.783758189471111,0.4,richness-prevalence
-0.404286156804188,0.4,richness-prevalence
-0.392340212157056,0.4,richness-prevalence
-0.354381538857492,0.4,richness-prevalence
-0.86289004307441,0.4,richness-prevalence
-0.565502658293615,0.4,richness-prevalence
-0.512688390106601,0.4,richness-prevalence
-0.342024547010651,0.4,richness-prevalence
-0.564272777545899,0.4,richness-prevalence
-0.892615857126679,0.4,richness-prevalence
-0.395459727747883,0.4,richness-prevalence
-0.60352978185082,0.4,richness-prevalence
-0.597573891240695,0.4,richness-prevalence
-0.639969238353565,0.4,richness-prevalence
-0.571100008491372,0.4,richness-prevalence
-0.84372177670294,0.4,richness-prevalence
-0.697303008100924,0.4,richness-prevalence
-0.764677008056428,0.4,richness-prevalence
-0.759333361350098,0.4,richness-prevalence
-0.558532981761403,0.4,richness-prevalence
-0.834057090092172,0.4,richness-prevalence
-0.74408569237561,0.4,richness-prevalence
-0.95440872359871,0.4,richness-prevalence
-0.433639193359238,0.4,richness-prevalence
-0.522964540081183,0.4,richness-prevalence
-0.344177373817463,0.4,richness-prevalence
-0.857116606379649,0.4,richness-prevalence
-0.700616776118039,0.4,richness-prevalence
0.395434922421148,0.4,richness-prevalence
-0.713333618033223,0.4,richness-prevalence
-0.926168826435142,0.4,richness-prevalence
-0.915901511904382,0.4,richness-prevalence
-0.74129798353898,0.4,richness-prevalence
-0.485662253415327,0.4,richness-prevalence
-0.656098592461108,0.4,richness-prevalence
-0.852354578791604,0.4,richness-prevalence
-0.954445349469035,0.4,richness-prevalence
-0.235915766292214,0.4,richness-prevalence
-0.802828422602024,0.4,richness-prevalence
-0.726263551981286,0.4,richness-prevalence
-0.9895678232329,0.4,richness-prevalence
-0.828780293288365,0.4,richness-prevalence
-0.61653716882164,0.4,richness-prevalence
-0.159600568462513,0.4,richness-prevalence
-0.855496658518715,0.4,richness-prevalence
-0.732898323197882,0.4,richness-prevalence
-0.799091708266854,0.4,richness-prevalence
-0.540793183522785,0.4,richness-prevalence
-0.906401082475063,0.4,richness-prevalence
-0.486614257735711,0.4,richness-prevalence
-0.730851826277423,0.4,richness-prevalence
-0.566621517308863,0.4,richness-prevalence
-0.962459548396863,0.4,richness-prevalence
-0.753727078006525,0.4,richness-prevalence
-0.632157332451981,0.4,richness-prevalence
-0.769720954958108,0.4,richness-prevalence
-0.843358685461388,0.4,richness-prevalence
-0.329182720961674,0.4,richness-prevalence
-0.807975426940044,0.4,richness-prevalence
-0.444526203841689,0.4,richness-prevalence
-0.738662122809935,0.4,richness-prevalence
-0.444227050070819,0.4,richness-prevalence
0.0339079867567476,0.4,richness-prevalence
-0.850527797262621,0.4,richness-prevalence
-0.540942291584495,0.4,richness-prevalence
-0.488895398569882,0.4,richness-prevalence
-0.194027849346054,0.4,richness-prevalence
-0.855264959488894,0.4,richness-prevalence
-0.837826511394247,0.4,richness-prevalence
-0.955078521838183,0.4,richness-prevalence
-0.208585214414929,0.4,richness-prevalence
-0.711500242443956,0.4,richness-prevalence
-0.509935139103496,0.4,richness-prevalence
-0.156927319385827,0.4,richness-prevalence
-0.736050359229792,0.4,richness-prevalence
-0.481226742334666,0.4,richness-prevalence
-0.907506428893637,0.4,richness-prevalence
-0.632496883115398,0.4,richness-prevalence
-0.23990516692525,0.4,richness-prevalence
-0.461872483733574,0.4,richness-prevalence
-0.388237350045986,0.4,richness-prevalence
-0.571308654374567,0.4,richness-prevalence
-0.838658528194979,0.4,richness-prevalence
-0.822416711397874,0.4,richness-prevalence
-0.599396373097669,0.4,richness-prevalence
-0.111967381106299,0.4,richness-prevalence
-0.893926698396006,0.4,richness-prevalence
-0.816300412100087,0.4,richness-prevalence
-0.927386065603082,0.4,richness-prevalence
-0.603698290022954,0.4,richness-prevalence
-0.247380414020918,0.4,richness-prevalence
-0.4751477141154,0.4,richness-prevalence
-0.82268171613789,0.4,richness-prevalence
-0.619271957671243,0.4,richness-prevalence
-0.817930318448829,0.4,richness-prevalence
-0.654925247336152,0.4,richness-prevalence
-0.58938588154328,0.4,richness-prevalence
-0.669932913377086,0.4,richness-prevalence
-0.356351621380265,0.4,richness-prevalence
-0.622928524030349,0.4,richness-prevalence
-0.758814400817375,0.4,richness-prevalence
-0.690254638651447,0.4,richness-prevalence
-0.501543056463019,0.4,richness-prevalence
-0.577532647290718,0.4,richness-prevalence
-0.432018151341073,0.4,richness-prevalence
-0.783239727397697,0.4,richness-prevalence
-0.698570405765804,0.4,richness-prevalence
-0.753943790715422,0.4,richness-prevalence
-0.610159747092559,0.4,richness-prevalence
-0.822468063923405,0.4,richness-prevalence
-0.641108146182677,0.4,richness-prevalence
-0.728430138906013,0.4,richness-prevalence
-0.767539792209457,0.4,richness-prevalence
-0.967306454982339,0.4,richness-prevalence
-0.64060844870682,0.4,richness-prevalence
-0.900941405253529,0.4,richness-prevalence
-0.668668012203851,0.4,richness-prevalence
-0.297191150828285,0.4,richness-prevalence
-0.587925855966328,0.4,richness-prevalence
-0.900038926050163,0.4,richness-prevalence
-0.460483264446759,0.4,richness-prevalence
-0.653671824922307,0.4,richness-prevalence
-0.611572424359984,0.4,richness-prevalence
-0.826242185400658,0.4,richness-prevalence
-0.865536422283671,0.4,richness-prevalence
-0.967208323553274,0.4,richness-prevalence
-0.45348110948597,0.4,richness-prevalence
-0.362691641620034,0.4,richness-prevalence
-0.506945924123317,0.4,richness-prevalence
-0.828298326856621,0.4,richness-prevalence
-0.826326838584266,0.4,richness-prevalence
-0.582116269367894,0.4,richness-prevalence
-0.751844200021963,0.4,richness-prevalence
-0.816885240012035,0.4,richness-prevalence
-0.9492248483135,0.4,richness-prevalence
-0.6676737585679,0.4,richness-prevalence
-0.943193467990665,0.4,richness-prevalence
-0.666111741164506,0.4,richness-prevalence
-0.723106191303643,0.4,richness-prevalence
-0.712959709262173,0.4,richness-prevalence
-0.00819613242891121,0.4,richness-prevalence
-0.660574777108826,0.4,richness-prevalence
-0.608886342726489,0.4,richness-prevalence
-0.418419564178625,0.4,richness-prevalence
-0.702862836219743,0.4,richness-prevalence
-0.366166356106687,0.4,richness-prevalence
-0.887336170775226,0.4,richness-prevalence
-0.918831307783488,0.4,richness-prevalence
-0.315111400070104,0.4,richness-prevalence
-0.272862068212376,0.4,richness-prevalence
-0.360587919823604,0.4,richness-prevalence
-0.644153149282874,0.4,richness-prevalence
-0.788769723804462,0.4,richness-prevalence
-0.773804746031417,0.4,richness-prevalence
-0.859740417075764,0.4,richness-prevalence
-0.565958382367804,0.4,richness-prevalence
-0.770966306008189,0.4,richness-prevalence
-0.678146313805172,0.4,richness-prevalence
-0.786202749044563,0.4,richness-prevalence
-0.353274618878147,0.4,richness-prevalence
-0.727663513454786,0.4,richness-prevalence
-0.697165053317697,0.4,richness-prevalence
-0.445293850619116,0.4,richness-prevalence
-0.734474975720549,0.4,richness-prevalence
-0.578864517255604,0.4,richness-prevalence
-0.616437872914033,0.4,richness-prevalence
-0.855354582155187,0.4,richness-prevalence
-0.541458491312067,0.4,richness-prevalence
-0.848748669732676,0.4,richness-prevalence
-0.65323457500854,0.4,richness-prevalence
-0.646302266357307,0.4,richness-prevalence
-0.362054222297378,0.4,richness-prevalence
-0.77713068516752,0.4,richness-prevalence
-0.679399988448094,0.4,richness-prevalence
-0.424470727587244,0.4,richness-prevalence
-0.851045867829761,0.4,richness-prevalence
-0.69296390239819,0.4,richness-prevalence
-0.202746472664414,0.4,richness-prevalence
-0.604365337996714,0.4,richness-prevalence
-0.700923813367326,0.4,richness-prevalence
-0.915031262004071,0.4,richness-prevalence
-0.830859541309501,0.4,richness-prevalence
-0.290334895611989,0.4,richness-prevalence
-0.708729869362634,0.4,richness-prevalence
-0.916972141989395,0.4,richness-prevalence
-0.0868701381535888,0.4,richness-prevalence
-0.76148215649707,0.4,richness-prevalence
